project,run_dir,run_start_ts,run_group,env,seed,subgoal,critic_type,gap,wmax,horizon_K,h_a,train_N,train_eval_N,lambda,kappa_b,kappa_d,gamma,batch_size,train_epochs,final_eval_episodes,config_key,duplicate_index,duplicate_count,eval_epoch,eval_n,eval_episodes,eval_score_type,IDM,ACTOR,idm_tasks,actor_tasks,eval_timestamp,eval_source
Pathbridger_flow,20260627_065306_seed0_humanoidmaze-medium-navigate-v0,2026-06-27T06:53:06,flow_trl_humanoidmaze_dw_hmm_g10_w5_n1_dwp0p1,humanoidmaze-medium-navigate-v0,0,flow,trl,10.0,5.0,25,5,1,1,0.1,0.9,0.9,0.999,1024,600,25,proj=Pathbridger_flow|group=flow_trl_humanoidmaze_dw_hmm_g10_w5_n1_dwp0p1|env=humanoidmaze-medium-navigate-v0|gap=10.0|wmax=5.0|h=25|train_n=1|lam=0.1|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,32,25,transitive_ratio,0.128,0.096,"1:0.0400,2:0.2000,3:0.2400,4:0.0000,5:0.1600","1:0.0000,2:0.1200,3:0.2000,4:0.0000,5:0.1600",2026-06-27T06:58:19Z,eval_results_json
Pathbridger,trl_best_a0_h512/20260613_103826_seed0_antmaze-large-navigate-v0,2026-06-13T10:38:26,trl_best_a0_h512_al_gap5_wmax5_g0995_n1_600ep,antmaze-large-navigate-v0,0,diag_gaussian,trl,5.0,5.0,25,5,1,,0.0,,,0.995,1024,600,25,proj=Pathbridger|group=trl_best_a0_h512_al_gap5_wmax5_g0995_n1_600ep|env=antmaze-large-navigate-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=|kd=|subgoal=diag_gaussian|critic=trl,1,1,600,1,25,transitive_ratio,0.77,0.87,"1:0.8800,2:0.7200,3:0.7600,4:0.8000,5:0.6800","1:0.8000,2:0.8000,3:0.9200,4:0.9200,5:0.9200",,run_log_final
Pathbridger,trl_best_a0_h512/20260613_123503_seed0_cube-double-play-v0,2026-06-13T12:35:03,trl_best_a0_h512_cd_gap5_wmax5_g099_n1_600ep,cube-double-play-v0,0,diag_gaussian,trl,5.0,5.0,25,5,1,,1.0,,,0.99,1024,600,25,proj=Pathbridger|group=trl_best_a0_h512_cd_gap5_wmax5_g099_n1_600ep|env=cube-double-play-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=1.0|kb=|kd=|subgoal=diag_gaussian|critic=trl,1,1,600,1,25,transitive_ratio,0.70,0.75,"1:1.0000,2:0.7200,3:0.8400,4:0.4000,5:0.5200","1:1.0000,2:0.9600,3:0.9200,4:0.4000,5:0.4800",,run_log_final
Pathbridger,trl_best_a0_h512/20260613_142807_seed0_cube-triple-play-v0,2026-06-13T14:28:07,trl_best_a0_h512_ct_gap5_wmax5_g0999_n1_600ep,cube-triple-play-v0,0,diag_gaussian,trl,5.0,5.0,25,5,1,,1.0,,,0.999,4096,600,25,proj=Pathbridger|group=trl_best_a0_h512_ct_gap5_wmax5_g0999_n1_600ep|env=cube-triple-play-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=1.0|kb=|kd=|subgoal=diag_gaussian|critic=trl,1,1,600,1,25,transitive_ratio,0.21,0.25,"1:0.9200,2:0.0800,3:0.0400,4:0.0000,5:0.0000","1:1.0000,2:0.0800,3:0.1600,4:0.0000,5:0.0000",,run_log_final
Pathbridger,trl_best_a0_h512/20260613_193517_seed0_puzzle-3x3-play-v0,2026-06-13T19:35:17,trl_best_a0_h512_p3_gap1_wmax5_g099_n1_600ep,puzzle-3x3-play-v0,0,diag_gaussian,trl,1.0,5.0,25,5,1,,0.5,,,0.99,1024,600,25,proj=Pathbridger|group=trl_best_a0_h512_p3_gap1_wmax5_g099_n1_600ep|env=puzzle-3x3-play-v0|gap=1.0|wmax=5.0|h=25|train_n=1|lam=0.5|kb=|kd=|subgoal=diag_gaussian|critic=trl,1,1,600,1,25,transitive_ratio,0.06,0.04,"1:0.2800,2:0.0400,3:0.0000,4:0.0000,5:0.0000","1:0.1600,2:0.0400,3:0.0000,4:0.0000,5:0.0000",,run_log_final
Pathbridger,trl_best_a0_h512/20260613_213856_seed0_puzzle-4x4-play-v0,2026-06-13T21:38:56,trl_best_a0_h512_p4_gap5_wmax5_g0995_n1_600ep,puzzle-4x4-play-v0,0,diag_gaussian,trl,5.0,5.0,25,5,1,,2.0,,,0.995,1024,600,25,proj=Pathbridger|group=trl_best_a0_h512_p4_gap5_wmax5_g0995_n1_600ep|env=puzzle-4x4-play-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=2.0|kb=|kd=|subgoal=diag_gaussian|critic=trl,1,1,600,1,25,transitive_ratio,0.00,0.00,"1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",,run_log_final
Pathbridger,trl_best_a0_h512_b4096_2400ep/20260614_101447_seed0_antmaze-large-navigate-v0,2026-06-14T10:14:47,trl_best_a0_h512_al_gap5_wmax5_g0995_n1_2400ep,antmaze-large-navigate-v0,0,diag_gaussian,trl,5.0,5.0,25,5,1,,0.0,,,0.995,4096,2400,25,proj=Pathbridger|group=trl_best_a0_h512_al_gap5_wmax5_g0995_n1_2400ep|env=antmaze-large-navigate-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=|kd=|subgoal=diag_gaussian|critic=trl,1,1,2400,1,25,transitive_ratio,0.73,0.79,"1:0.5600,2:0.6000,3:0.9200,4:0.8800,5:0.6800","1:0.6400,2:0.7200,3:0.8800,4:0.8800,5:0.8400",,run_log_final
Pathbridger,trl_best_a0_h512_b4096_2400ep/20260614_171701_seed0_cube-double-play-v0,2026-06-14T17:17:01,trl_best_a0_h512_cd_gap5_wmax5_g099_n1_2400ep,cube-double-play-v0,0,diag_gaussian,trl,5.0,5.0,25,5,1,,1.0,,,0.99,4096,2400,25,proj=Pathbridger|group=trl_best_a0_h512_cd_gap5_wmax5_g099_n1_2400ep|env=cube-double-play-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=1.0|kb=|kd=|subgoal=diag_gaussian|critic=trl,1,1,2400,1,25,transitive_ratio,0.74,0.83,"1:0.9600,2:0.8000,3:0.8000,4:0.4000,5:0.7200","1:1.0000,2:0.9200,3:0.8800,4:0.6400,5:0.7200",,run_log_final
Pathbridger,trl_best_a0_h512_b4096_2400ep/20260615_000707_seed0_cube-triple-play-v0,2026-06-15T00:07:07,trl_best_a0_h512_ct_gap5_wmax5_g0999_n1_2400ep,cube-triple-play-v0,0,diag_gaussian,trl,5.0,5.0,25,5,1,,1.0,,,0.999,4096,2400,25,proj=Pathbridger|group=trl_best_a0_h512_ct_gap5_wmax5_g0999_n1_2400ep|env=cube-triple-play-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=1.0|kb=|kd=|subgoal=diag_gaussian|critic=trl,1,1,2400,1,25,transitive_ratio,0.25,0.31,"1:1.0000,2:0.0400,3:0.1200,4:0.0800,5:0.0000","1:1.0000,2:0.1600,3:0.3200,4:0.0400,5:0.0400",,run_log_final
Pathbridger,trl_best_a0_h512_b4096_2400ep/20260615_200113_seed0_puzzle-3x3-play-v0,2026-06-15T20:01:13,trl_best_a0_h512_p3_gap1_wmax5_g099_n1_2400ep,puzzle-3x3-play-v0,0,diag_gaussian,trl,1.0,5.0,25,5,1,,0.5,,,0.99,4096,2400,25,proj=Pathbridger|group=trl_best_a0_h512_p3_gap1_wmax5_g099_n1_2400ep|env=puzzle-3x3-play-v0|gap=1.0|wmax=5.0|h=25|train_n=1|lam=0.5|kb=|kd=|subgoal=diag_gaussian|critic=trl,1,1,2400,1,25,transitive_ratio,0.06,0.10,"1:0.2800,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.4000,2:0.0400,3:0.0000,4:0.0000,5:0.0400",,run_log_final
Pathbridger,trl_best_a0_h512_b4096_2400ep/20260616_032127_seed0_puzzle-4x4-play-v0,2026-06-16T03:21:27,trl_best_a0_h512_p4_gap5_wmax5_g0995_n1_2400ep,puzzle-4x4-play-v0,0,diag_gaussian,trl,5.0,5.0,25,5,1,,2.0,,,0.995,4096,2400,25,proj=Pathbridger|group=trl_best_a0_h512_p4_gap5_wmax5_g0995_n1_2400ep|env=puzzle-4x4-play-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=2.0|kb=|kd=|subgoal=diag_gaussian|critic=trl,1,1,2400,1,25,transitive_ratio,0.00,0.00,"1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",,run_log_final
Pathbridger,trl_lam_sweep_h512/20260616_161925_seed0_cube-double-play-v0,2026-06-16T16:19:25,trl_lam_sweep_h512_cd_gap5_g099_lam0_n1_600ep,cube-double-play-v0,0,diag_gaussian,trl,5.0,5.0,25,5,1,,0.0,,,0.99,1024,600,25,proj=Pathbridger|group=trl_lam_sweep_h512_cd_gap5_g099_lam0_n1_600ep|env=cube-double-play-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=|kd=|subgoal=diag_gaussian|critic=trl,1,1,600,1,25,transitive_ratio,0.50,0.72,"1:0.8800,2:0.4000,3:0.6400,4:0.1200,5:0.4800","1:1.0000,2:0.7200,3:0.8400,4:0.4400,5:0.6000",,run_log_final
Pathbridger,trl_lam_sweep_h512/20260616_181427_seed0_cube-double-play-v0,2026-06-16T18:14:27,trl_lam_sweep_h512_cd_gap5_g099_lam05_n1_600ep,cube-double-play-v0,0,diag_gaussian,trl,5.0,5.0,25,5,1,,0.5,,,0.99,1024,600,25,proj=Pathbridger|group=trl_lam_sweep_h512_cd_gap5_g099_lam05_n1_600ep|env=cube-double-play-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=0.5|kb=|kd=|subgoal=diag_gaussian|critic=trl,1,1,600,1,25,transitive_ratio,0.70,0.75,"1:1.0000,2:0.7600,3:0.9600,4:0.2000,5:0.5600","1:1.0000,2:1.0000,3:0.8400,4:0.4400,5:0.4800",,run_log_final
Pathbridger,trl_lam_sweep_h512/20260616_200832_seed0_cube-triple-play-v0,2026-06-16T20:08:32,trl_lam_sweep_h512_ct_gap5_g0999_lam0_n1_600ep,cube-triple-play-v0,0,diag_gaussian,trl,5.0,5.0,25,5,1,,0.0,,,0.999,4096,600,25,proj=Pathbridger|group=trl_lam_sweep_h512_ct_gap5_g0999_lam0_n1_600ep|env=cube-triple-play-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=|kd=|subgoal=diag_gaussian|critic=trl,1,1,600,1,25,transitive_ratio,0.19,0.19,"1:0.9600,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.9600,2:0.0000,3:0.0000,4:0.0000,5:0.0000",,run_log_final
Pathbridger,trl_lam_sweep_h512/20260617_011607_seed0_cube-triple-play-v0,2026-06-17T01:16:07,trl_lam_sweep_h512_ct_gap5_g0999_lam05_n1_600ep,cube-triple-play-v0,0,diag_gaussian,trl,5.0,5.0,25,5,1,,0.5,,,0.999,4096,600,25,proj=Pathbridger|group=trl_lam_sweep_h512_ct_gap5_g0999_lam05_n1_600ep|env=cube-triple-play-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=0.5|kb=|kd=|subgoal=diag_gaussian|critic=trl,1,1,600,1,25,transitive_ratio,0.18,0.21,"1:0.9200,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.9600,2:0.0400,3:0.0400,4:0.0000,5:0.0000",,run_log_final
Pathbridger,trl_lam_sweep_h512/20260617_062313_seed0_puzzle-3x3-play-v0,2026-06-17T06:23:13,trl_lam_sweep_h512_p3_gap1_g099_lam0_n1_600ep,puzzle-3x3-play-v0,0,diag_gaussian,trl,1.0,5.0,25,5,1,,0.0,,,0.99,1024,600,25,proj=Pathbridger|group=trl_lam_sweep_h512_p3_gap1_g099_lam0_n1_600ep|env=puzzle-3x3-play-v0|gap=1.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=|kd=|subgoal=diag_gaussian|critic=trl,1,1,600,1,25,transitive_ratio,0.05,0.11,"1:0.2000,2:0.0000,3:0.0000,4:0.0000,5:0.0400","1:0.4400,2:0.0800,3:0.0000,4:0.0400,5:0.0000",,run_log_final
Pathbridger,trl_lam_sweep_h512/20260617_082706_seed0_puzzle-3x3-play-v0,2026-06-17T08:27:06,trl_lam_sweep_h512_p3_gap1_g099_lam10_n1_600ep,puzzle-3x3-play-v0,0,diag_gaussian,trl,1.0,5.0,25,5,1,,1.0,,,0.99,1024,600,25,proj=Pathbridger|group=trl_lam_sweep_h512_p3_gap1_g099_lam10_n1_600ep|env=puzzle-3x3-play-v0|gap=1.0|wmax=5.0|h=25|train_n=1|lam=1.0|kb=|kd=|subgoal=diag_gaussian|critic=trl,1,1,600,1,25,transitive_ratio,0.06,0.06,"1:0.3200,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.3200,2:0.0000,3:0.0000,4:0.0000,5:0.0000",,run_log_final
Pathbridger,trl_lam_sweep_h512/20260617_103138_seed0_puzzle-4x4-play-v0,2026-06-17T10:31:38,trl_lam_sweep_h512_p4_gap5_g0995_lam0_n1_600ep,puzzle-4x4-play-v0,0,diag_gaussian,trl,5.0,5.0,25,5,1,,0.0,,,0.995,1024,600,25,proj=Pathbridger|group=trl_lam_sweep_h512_p4_gap5_g0995_lam0_n1_600ep|env=puzzle-4x4-play-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=|kd=|subgoal=diag_gaussian|critic=trl,1,1,600,1,25,transitive_ratio,0.00,0.00,"1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",,run_log_final
Pathbridger,trl_lam_sweep_h512/20260617_124343_seed0_puzzle-4x4-play-v0,2026-06-17T12:43:43,trl_lam_sweep_h512_p4_gap5_g0995_lam05_n1_600ep,puzzle-4x4-play-v0,0,diag_gaussian,trl,5.0,5.0,25,5,1,,0.5,,,0.995,1024,600,25,proj=Pathbridger|group=trl_lam_sweep_h512_p4_gap5_g0995_lam05_n1_600ep|env=puzzle-4x4-play-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=0.5|kb=|kd=|subgoal=diag_gaussian|critic=trl,1,1,600,1,25,transitive_ratio,0.00,0.00,"1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",,run_log_final
Pathbridger,trl_lam_sweep_h512/20260617_145538_seed0_puzzle-4x4-play-v0,2026-06-17T14:55:38,trl_lam_sweep_h512_p4_gap5_g0995_lam10_n1_600ep,puzzle-4x4-play-v0,0,diag_gaussian,trl,5.0,5.0,25,5,1,,1.0,,,0.995,1024,600,25,proj=Pathbridger|group=trl_lam_sweep_h512_p4_gap5_g0995_lam10_n1_600ep|env=puzzle-4x4-play-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=1.0|kb=|kd=|subgoal=diag_gaussian|critic=trl,1,1,600,1,25,transitive_ratio,0.00,0.00,"1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",,run_log_final
Pathbridger,trl_lam_sweep_h512/20260617_170743_seed0_cube-single-play-v0,2026-06-17T17:07:43,trl_lam_sweep_h512_cs_gap5_g099_lam0_n1_600ep,cube-single-play-v0,0,diag_gaussian,trl,5.0,5.0,25,5,1,,0.0,,,0.99,1024,600,25,proj=Pathbridger|group=trl_lam_sweep_h512_cs_gap5_g099_lam0_n1_600ep|env=cube-single-play-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=|kd=|subgoal=diag_gaussian|critic=trl,1,1,600,1,25,transitive_ratio,0.82,0.81,"1:0.7200,2:0.8400,3:0.9600,4:0.8800,5:0.6800","1:0.9200,2:0.7600,3:0.7200,4:0.8800,5:0.7600",,run_log_final
Pathbridger,trl_lam_sweep_h512/20260617_184847_seed0_cube-single-play-v0,2026-06-17T18:48:47,trl_lam_sweep_h512_cs_gap5_g099_lam05_n1_600ep,cube-single-play-v0,0,diag_gaussian,trl,5.0,5.0,25,5,1,,0.5,,,0.99,1024,600,25,proj=Pathbridger|group=trl_lam_sweep_h512_cs_gap5_g099_lam05_n1_600ep|env=cube-single-play-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=0.5|kb=|kd=|subgoal=diag_gaussian|critic=trl,1,1,600,1,25,transitive_ratio,0.84,0.74,"1:0.8000,2:0.8800,3:0.9200,4:0.9200,5:0.6800","1:0.8400,2:0.7200,3:0.8800,4:0.8400,5:0.4400",,run_log_final
Pathbridger,trl_lam_sweep_h512/20260617_202952_seed0_cube-single-play-v0,2026-06-17T20:29:52,trl_lam_sweep_h512_cs_gap5_g099_lam10_n1_600ep,cube-single-play-v0,0,diag_gaussian,trl,5.0,5.0,25,5,1,,1.0,,,0.99,1024,600,25,proj=Pathbridger|group=trl_lam_sweep_h512_cs_gap5_g099_lam10_n1_600ep|env=cube-single-play-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=1.0|kb=|kd=|subgoal=diag_gaussian|critic=trl,1,1,600,1,25,transitive_ratio,0.94,0.88,"1:1.0000,2:0.9200,3:0.9600,4:1.0000,5:0.8400","1:0.8800,2:0.8800,3:0.8800,4:0.8800,5:0.8800",,run_log_final
